,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
854,Ravenclaw,Augusta,Graham,1998-01-01,Right,32682.0,-507.13815171078767,4.822126203106525,5.071381517107874,2.926,436.54852715314905,570.7156402745386,4.387752640137209,1042.0848514547251,7.263357842682687,1.9940905169968888,-232.46216,26.79
855,Ravenclaw,Clifford,Bromley,2001-04-09,Right,56692.0,-446.84390880431135,4.7665218781262615,4.468439088043113,6.301,nan,610.3445164313263,1.7665531481068628,1035.7199720573344,3.4139366524403085,0.4517391648530194,-232.10466,27.65
856,Hufflepuff,Darren,Gilbert,1999-12-03,Right,73111.0,206.2341293390876,6.199773691417855,-2.062341293390876,2.507,-576.0468157206502,454.58971600297133,3.8297122110568806,1051.2051616743327,5.195964324403472,0.4089873057330345,-244.22012,9.86
857,Ravenclaw,Mai,Pickens,1997-01-10,Right,54349.0,-693.5505849001568,3.97958142671794,6.935505849001568,4.499,607.0951785170837,613.2129471845923,5.277836826274795,1042.69536482851,6.537683320125487,-1.0989677043687751,-230.10728,-21.59
858,Ravenclaw,Maynard,Rash,1997-09-12,Right,23903.0,-653.9460906987357,3.8271254361697538,6.539460906987356,3.851,676.2706703603078,620.7270662122747,4.803184635856646,1080.4673764696633,11.133731508587804,0.11912965878231414,-228.55624,3.07
859,Slytherin,Caryn,Irvine,1999-07-11,Left,65151.0,-340.47712877179464,-9.573924459742496,3.4047712877179466,-6.9910000000000005,-240.38448538772357,424.1737103817173,5.35531193736152,1053.3427703322022,11.960950732479231,0.1851757806294785,-255.36437,-111.75
860,Gryffindor,Wilburn,Okeefe,2001-05-26,Right,30788.0,742.2772325417573,-5.877094945620217,-7.422772325417572,4.495,-618.5908116446836,560.1524240856609,-2.227251867957805,960.8971875523732,6.762301327841233,nan,-254.44193,175.93
861,Gryffindor,Maggie,Damron,1998-06-02,Right,62042.0,476.2530837143403,-4.368506424964557,-4.762530837143403,5.8020000000000005,-585.9517245498463,572.8403769320282,-5.275262067619121,955.57285922298,0.639725633452406,-1.1448344648640176,-252.9695,163.15
862,Hufflepuff,Lorri,Dagostino,1997-02-04,Left,88959.0,331.8703716088346,2.9333014746105337,-3.318703716088346,7.832000000000002,-1086.4968348887983,nan,0.9455620695181908,1098.9582005409077,6.224446691568433,0.03392358051050665,-245.02991,-17.8
863,Ravenclaw,Elmo,Stanton,1999-02-25,Left,-3149.0,-464.4981085489781,2.415141862888144,4.644981085489781,2.878,-97.5858786181722,490.7030699269789,5.849143760682257,1046.153609188954,9.985733337326078,-0.296716866711745,-234.12683,32.6
864,Hufflepuff,Shanna,Reuter,2000-02-06,Left,32491.0,793.0759523309309,5.613896018167057,-7.9307595233093116,4.977,-533.3751884407543,428.34971424877295,7.111135197996642,1041.2456163269326,9.235553491752476,0.2456461937367628,-244.50673,35.69
865,Ravenclaw,Curt,Bradley,1998-09-14,Left,33560.0,-253.82551522979716,4.8506481389869816,2.5382551522979715,6.558,528.8271014477434,586.4470525761976,5.303163323336404,1066.6367268018107,8.675478603723104,0.9448491817171524,-230.57542,-2.71
866,Hufflepuff,Odessa,Melancon,1998-05-26,Right,43082.0,639.3664378042603,2.61675145542454,-6.393664378042601,6.209,-502.46390205326753,463.91830514671324,4.169402114011601,1047.5429992450515,7.8520040997355425,-1.9769617232971683,-245.06447000000003,28.78
867,Hufflepuff,Elissa,Breeden,2001-03-03,Left,40911.0,562.2372452094488,6.372209361914518,-5.622372452094488,4.235,-208.6014754919954,396.49687630181,5.72079959242632,1023.4361194875412,3.6779910687594617,-0.5611337507459249,-243.6513,16.24
868,Hufflepuff,Quinn,Pride,1999-10-03,Right,98030.0,304.1198227782408,nan,-3.041198227782408,6.8260000000000005,-846.2661329181856,402.89092434606596,2.37260682567608,1088.9274039494114,1.9427690105300373,0.8700927024220473,-245.33235,-73.97
869,Ravenclaw,Joseph,Abrams,1998-02-16,Left,74720.0,-363.5693314153752,3.265690021125865,3.6356933141537526,6.513,594.022145844241,624.9771868403019,6.729039179524148,1056.6172770658754,7.854624772114112,-0.4273738013803626,-231.97228,-65.93
870,Hufflepuff,Judy,Jett,2000-04-20,Right,34513.0,553.9241931588101,2.648173958260533,-5.539241931588101,4.025,-328.1328491430843,345.33854225537607,8.953351443046717,1045.1672762296753,7.002826210160878,0.15345571004731798,-245.162,-64.55
871,Slytherin,Teddy,Dodds,1999-12-19,Right,98109.0,-271.7128297113348,-3.9551240982152485,2.7171282971133484,-5.757999999999999,-392.0618071488298,441.7305583811767,2.5573961571499333,nan,4.930318673966822,0.7684132928635885,-255.09825,-54.34
872,Ravenclaw,Ellis,Hooker,1999-11-18,Left,50125.0,-358.5138932914829,5.508758634942543,3.585138932914828,5.012,543.0213782195249,563.4946327999182,4.291353574439609,1045.2208878040694,4.826212008937118,1.2290367287587276,-232.45789,-5.59
873,Hufflepuff,Anita,Mccall,2000-12-15,Right,25188.0,445.1995866626294,7.4228199600974065,-4.4519958666262935,2.204,-165.92586153433862,410.2003137607887,4.9680072538143865,1014.1892862293048,4.4612610387465965,0.9916992176219582,-242.86122000000003,67.17
874,Gryffindor,Dewey,Forrest,1999-06-14,Right,38242.0,555.0063396912079,-6.158544615155725,-5.550063396912079,4.897,-590.2502204025783,567.4298749105095,-3.516637477827186,944.8313185697892,3.8215092023639214,1.302688358680146,-253.73418,179.04
875,Hufflepuff,Ruben,Hyman,1999-01-24,Right,32438.0,560.4051820817298,7.271341113950418,-5.604051820817298,3.446,-495.6859708829167,388.92350621679526,2.9165886931839013,1042.1480494992684,4.100150425634417,0.2836319210846385,-244.67567000000003,63.26
876,Slytherin,Erika,Bedford,1998-09-23,Left,82947.0,-298.1569469845353,-7.80238485222471,2.9815694698453528,-5.85,-298.8535327130918,442.6285900814125,8.306097603449167,1000.6896202062976,9.717223533867353,0.6556993819631077,-254.49946,-109.4
877,Ravenclaw,Irma,Putnam,2001-04-10,Left,47517.0,-502.98042635823373,3.5538429670816587,5.029804263582339,4.674,310.96678151222716,598.1171573178638,5.028967672123273,1037.9325649254995,7.455259025366932,-0.3736310393153995,-232.51409,6.02
878,Ravenclaw,Sherwood,Drake,2001-04-12,Right,8293.0,-300.0700123151555,7.809491453853131,3.000700123151555,5.385,387.9607275437576,555.7650677511333,6.9725435138541565,1077.1784797071941,10.989025835481437,0.39691508027824396,-227.86382000000003,23.51
879,Hufflepuff,Oliver,Switzer,1997-08-08,Left,55942.0,344.12281020784417,3.673646908245589,-3.441228102078441,5.574,-575.3306717301903,nan,4.4811782185199664,1056.958892681317,5.341886720625477,1.1197646838645885,-243.6697,-17.71
880,Ravenclaw,Titus,Griffis,2000-10-13,Right,57156.0,-484.4015383871763,6.705871538358892,4.8440153838717634,6.37,606.3444925930719,623.8385689820017,4.3883342608190175,1054.1869668899208,5.868536960744133,-1.1314562787182485,-228.83366,-0.47
881,Ravenclaw,Alisha,Paterson,1998-10-27,Left,55969.0,-534.0685617345163,3.6000279568109916,5.3406856173451605,5.414,477.9715095211028,631.6778901838902,2.6753030284135098,1046.6017670343338,6.144587328556758,0.8257118254873033,-231.93536,15.06
882,Slytherin,Carrol,Hacker,1997-02-05,Right,47872.0,-609.9364019954928,-2.969000171144203,6.09936401995493,-3.3,-687.2218381189623,373.72850162807055,5.919966234074312,1043.7168672590287,nan,-0.5648944417326162,-246.98398,-75.5
883,Hufflepuff,Danilo,Pickard,2001-06-11,Right,52727.0,407.66756719858375,5.524066553235563,-4.0766756719858375,6.235,-550.4783276929417,406.3652622434722,4.0570559610898504,1051.990337394996,3.548675774902287,0.6145168041605522,-242.77415,-3.09
884,Hufflepuff,Rosie,Tuggle,1999-07-05,Left,44987.0,673.1671096812503,0.13151630549744284,-6.731671096812503,9.421,-709.6964283834683,461.89673418950485,0.5318228689636264,1073.5852035654214,6.346026797398995,1.7477697551565254,-245.83067000000003,23.46
885,Gryffindor,Addie,Pedroza,1999-04-06,Right,32033.0,956.484438446477,-4.236670757995288,-9.56484438446477,5.863,-336.06409508088365,604.311144910978,-3.41744271635696,937.8780273310383,5.009049317508829,0.4587520730125216,-253.73334,222.84
886,Gryffindor,Newton,Bush,2001-06-03,Right,28504.0,704.2010832469438,-5.956751404975267,nan,4.634,-499.8189438409024,552.6515187224387,-4.785772194121387,924.9694562297392,2.048558857179051,1.1951443623939322,-255.28156,215.95
887,Ravenclaw,Juan,Drayton,1999-03-22,Left,65671.0,-440.3387601078991,6.311156606697378,4.403387601078991,6.853,646.5287260263075,627.451156047226,3.221958316787372,1056.024659871905,4.614668661904652,-0.9818783023815052,-229.77604,-4.98
888,Ravenclaw,Deirdre,Beauchamp,1998-01-20,Left,34376.0,-456.1696238476858,5.405813702564111,4.561696238476858,4.237,472.04000831189336,578.742825584715,6.053557477377279,1041.2957542686368,7.850641705626107,0.08954697430207358,-230.83187,10.6
889,Hufflepuff,Lupe,Durand,1998-01-30,Right,55709.0,418.22819698900565,6.951079731592046,-4.182281969890057,3.956,-343.2491558674629,363.8055380216672,5.342627475546894,1038.6650935416403,1.8865186525673088,-0.6305197203666938,-243.8071,-20.89
890,Hufflepuff,Odessa,Devito,2000-04-19,Right,33681.0,709.1647906987747,6.2479061537206695,-7.091647906987747,5.1160000000000005,-476.39287942899284,373.39862567281625,nan,1044.8759106093373,5.373266128096329,0.4162942903268092,-244.44179,15.48
891,Ravenclaw,Rodger,Mcmillan,1999-06-26,Left,51453.0,-630.9583995003443,5.180744698357874,6.309583995003441,3.984,547.6947659002532,616.3604136279919,4.497323784313787,1032.8351803379649,6.051719352808839,0.5560689069634245,-230.66825,14.57
892,Hufflepuff,Bryce,Epps,1997-11-11,Right,77752.0,135.72156796666093,3.8611054287839166,-1.3572156796666093,4.948,-797.055627034667,436.1159657868672,3.928459956952002,1076.7052038438637,5.49959630816662,0.95185298262464,-243.74762,-43.03
893,Slytherin,Rosemarie,Barnard,1999-05-29,Left,38562.0,-571.1556568409499,-5.634171767742886,5.711556568409499,-2.677,-481.1560265125908,nan,7.716222515016062,1032.9886821607902,10.571959426841412,-1.0054659033170967,-246.3612,-80.93
894,Slytherin,Kristine,Jacob,1997-05-24,Left,84659.0,-292.4551995516032,-3.7835901867081305,2.9245519955160297,-5.96,-378.0132109174999,431.90165768333486,2.7388336228958154,1024.4799460012152,5.877581884166013,1.6978945839551678,-254.14821,-46.53
895,Gryffindor,Jesus,Belcher,1998-04-30,Right,34120.0,504.76122485835486,-6.423903728962357,-5.047612248583548,3.515,-421.456023807054,619.5131986623022,-3.953611464654884,950.5142277735097,nan,0.5263429061226995,-253.24351,204.45
896,Hufflepuff,Lauri,Holbrook,2001-04-10,Right,68802.0,423.53330355566925,3.0876440499028144,-4.2353330355566925,4.515,-457.81637561115195,451.0132693619752,1.9765646604935279,1051.8082368939968,4.194865568437197,0.20769543190585035,-246.52992000000003,5.48
897,Ravenclaw,Ruben,Rau,2000-02-19,Left,41194.0,-382.97672197287534,4.942883086399392,3.8297672197287542,6.355,588.5528079491534,620.9707222695066,3.375345216372585,1060.2948638958717,7.32874047273617,1.4234917073556757,-230.19869,19.59
898,Ravenclaw,Marianna,Marcus,1999-11-09,Right,53782.0,-524.5204760103659,2.0667174104706376,5.245204760103659,4.926,584.6989776361372,639.4244919829389,3.829748222689335,1037.7038562064683,7.27087147648885,1.5384865379920358,-232.59589,3.62
899,Hufflepuff,Shirley,Doty,1996-12-16,Right,41316.0,533.5908131942316,4.292571943402167,-5.3359081319423165,5.912000000000001,-569.6583322298177,372.97703820707915,8.877923064664298,1055.999284020744,nan,1.0423646018849126,-242.93031,-53.9
900,Slytherin,Wilbert,Cochrane,1997-06-02,Right,62574.0,-481.9858271349269,-5.076204042314799,4.819858271349268,-5.207000000000002,-288.9958054641695,441.27364995110565,5.13458027503945,1015.8103868240796,7.9520662767965105,-0.5451839821483639,-250.505,-55.18
901,Ravenclaw,Suzette,Culp,2000-07-07,Left,49681.0,-542.9444233360268,6.203273298651682,5.429444233360269,4.311,436.07124191920167,602.3760955063237,3.9540900197526603,1026.8760063849836,5.0248364854191365,nan,-231.17254,34.47
902,Hufflepuff,David,Mcclelland,2000-03-11,Left,48984.0,600.0813499884385,3.464527018807125,-6.0008134998843845,6.881,-678.5236439998978,387.2356260460736,5.68741322272218,1069.242717805681,6.449913395821935,1.9518172949103816,-244.6194,-36.54
903,Hufflepuff,Lorna,Metzler,1997-11-24,Left,62686.0,417.0379177067828,3.6495435395311135,-4.1703791770678285,5.082,-587.1514080036436,408.8489201352894,5.220921959744575,1060.6601476708586,5.596505284371856,-0.8407705631429265,-244.95387,-37.39
904,Ravenclaw,Stephany,Ridley,2000-02-08,Right,9576.0,-607.3251365474313,4.42720773096332,6.073251365474311,3.9,508.5172809372305,561.3296774129989,4.875433812052004,1077.0098503206689,9.902024710696246,0.35522902953592744,-228.99763,9.72
905,Slytherin,Araceli,Flint,1998-03-01,Left,66246.0,-419.02208521911433,-6.655229617697697,4.190220852191144,-6.006,-322.019869231814,408.62799964753634,4.83789747048606,1039.9434988980925,8.739039146518566,0.022792243269547617,-253.04749,-91.44
906,Ravenclaw,Lynda,Peace,2000-09-16,Left,63085.0,-535.9631008491577,5.204957838617238,5.3596310084915775,4.947,586.1422517648629,606.48910681978,1.4228441184972218,1032.6371003153909,2.3528399658000354,-0.5924173093432028,-232.47674,22.38
907,Ravenclaw,Nikita,Hoppe,2000-04-22,Right,47628.0,-313.01295841229376,5.039512136821782,3.1301295841229377,6.272,498.2128438422968,591.4533171157891,4.878161343278385,1069.1619005211323,7.797000350331088,0.1476321522139137,-231.09474,-15.45
908,Hufflepuff,Samual,Beasley,1999-03-15,Right,80286.0,354.4488776913504,5.321764350911588,-3.5444887769135027,6.351,-760.6744286338559,392.24522497225433,2.1426641249430034,1076.3527987159682,nan,-0.2537557362864559,-244.8755,-38.7
909,Ravenclaw,Christa,Dunn,2001-05-27,Left,61943.0,-472.7201198656981,6.898846510994511,4.7272011986569815,5.858,582.0971705222428,620.2322369391757,6.030842265816302,1048.8309881223026,6.576090773395679,0.7194671738178378,-229.10443,-15.79
910,Gryffindor,Terry,Guillory,1998-08-02,Left,56742.0,628.3662708564927,-6.135076187737745,-6.283662708564927,3.67,-405.3920700448458,592.9770505302496,-3.352329965631188,947.1935145400276,4.258818294944042,-0.037019044134148166,-255.42444,163.21
911,Slytherin,Dorothy,Brownlee,2000-11-10,Right,89262.0,-226.15426140864483,-8.448978276399894,2.2615426140864483,-7.963999999999999,-369.5557253736426,413.89938025242066,5.684148226570968,nan,10.231331731313588,0.8812782158768891,-258.33848,-118.52
912,Ravenclaw,Alexandra,Chesser,2001-01-04,Left,72835.0,-264.11852483818603,3.1920483109588096,2.6411852483818605,8.097999999999999,669.4116569913031,655.2136948781513,6.289941567403201,1064.781742121308,8.733176436882625,-0.2601432018907873,-230.90878,-57.26
913,Hufflepuff,Granville,Allen,2000-04-01,Left,55032.0,366.4116807546203,5.401484900471952,-3.6641168075462014,4.773,-245.2695322188661,356.8796160433159,8.173458138314064,1033.6129236229879,2.859172754601808,nan,-242.61113,-69.41
914,Hufflepuff,Kyla,Binder,1998-05-27,Left,45164.0,543.4926178016381,5.6105823817304925,-5.43492617801638,4.918,-397.0136369965998,384.3015083336381,1.4931290628424456,1043.1879286414858,1.4197535951776523,nan,-245.43868,33.17
915,Gryffindor,Diego,Cooper,1997-09-30,Right,69869.0,-622.9243083460779,4.650114466997707,6.229243083460776,4.367,413.99249166688026,582.2759883837714,6.110216440731692,1029.7392705679767,4.72823374954953,1.2392966764828688,-232.08677000000003,-39.07
916,Ravenclaw,Laurie,Liddell,2000-11-15,Right,28135.0,-273.53464712461295,7.50480611296171,2.7353464712461286,6.535,588.391956888908,583.6213262647477,4.789625936952227,1056.8714394725976,7.016231361397784,-0.1436569739046375,-228.74301,28.83
917,Hufflepuff,Juana,Rendon,1998-04-16,Right,59761.0,530.0272325634033,4.205267400829372,-5.300272325634033,5.26,-618.9877767166626,nan,5.707691519377764,1066.9666600894393,5.165229147840013,0.2585200735098537,-245.57119,-51.15
918,Slytherin,Olin,Sewell,1998-01-17,Right,49594.0,-435.81309910426734,-4.125073593497643,4.358130991042674,-5.436,-600.829589536904,403.05219528287097,4.484836799474904,1056.3065328910088,10.169190296201775,1.1710086669387685,-250.5597,-51.72
919,Slytherin,Chi,Keller,1997-03-20,Left,43311.0,-596.991908067804,-1.7055247224270516,nan,-5.462999999999999,-570.5324376103705,390.8032697663546,4.821493362304978,nan,7.594744249216343,0.8180959494248812,-247.80215,-29.06
920,Gryffindor,Oma,Prosser,1998-07-26,Left,60337.0,308.54461787237733,-3.6096540503280985,-3.085446178723773,6.882999999999999,-231.057459318709,636.0795719842497,-4.939479676363117,984.255441883197,2.9838141870231385,-0.9146227391949916,-247.82592,147.71
921,Slytherin,Daniela,Bone,2001-07-19,Right,16649.0,-654.1054431919986,-5.6023748317652045,6.541054431919986,-3.887,-447.8336669895324,406.6885852059812,5.333045759787342,1067.0388261379337,12.135640509392355,0.492501983592664,-245.69602000000003,-55.83
922,Slytherin,Liz,Treadway,1997-12-18,Right,31416.0,-600.6628289089797,-4.228617664564094,6.0066282890897975,-5.06,-612.0283668804631,382.46162639904816,5.524150362404399,1061.816175335879,nan,-0.9715763749001982,-247.79735,-60.47
923,Hufflepuff,Reynaldo,Mcgill,2000-07-12,Left,47161.0,389.2760604012993,7.403256738849994,-3.892760604012993,3.457,-444.4848276734166,385.9057398884961,0.4561260708834123,1044.8747966557628,0.6307377307216893,0.6529033067851191,-244.73831,54.62
924,Ravenclaw,Jacklyn,Whatley,1999-03-04,Left,61070.0,-723.742628230274,3.9708438956528056,7.23742628230274,3.747,757.676286224315,627.5304877345387,5.197933598109702,1054.1811320454185,7.173698837438186,-1.4885805058898338,-230.09418,-36.14
925,Ravenclaw,Wilfred,Giordano,1999-06-02,Left,30053.0,-452.8449277444371,5.825962656239157,4.5284492774443725,4.721,653.0409694591457,591.3579303110392,4.912170248431817,1066.5664211552298,8.485303622260673,0.944549578636161,-229.33393,8.3
926,Ravenclaw,Laverne,Lyman,2001-08-10,Right,62335.0,-494.71588779467766,5.706576162057555,4.9471588779467774,5.351,703.1950027877783,611.7904542682281,3.739277600269785,1044.2477361526255,nan,-0.7087374777368822,-230.78405,-7.31
927,Ravenclaw,Rita,Radford,2000-05-26,Left,57378.0,-639.1249720856505,6.063934220852053,6.3912497208565044,4.104,356.9216216086233,589.8445336546629,7.004155592882579,1026.3947695662116,6.191102327416452,-0.08599176945180488,-230.35909,-12.19
928,Hufflepuff,Leilani,Crisp,1997-09-21,Left,15925.0,805.5828429627393,5.3393145640437565,-8.055828429627391,6.095,-350.6845090004988,360.1666549283948,6.930188347140975,1035.5422981498727,5.953794294414449,1.3509781903314233,-243.65732000000003,14.97
929,Hufflepuff,Kirby,Riley,1998-11-08,Right,40972.0,491.7967362826101,7.3378057090708015,-4.917967362826102,4.013,-221.73444019498714,314.30122353349253,3.157241122536965,1033.1252943599147,-1.3723146549219716,1.4801642380843236,-244.57147,0.01
